61;90;35;66;13;63;56;86;11;85;45;89;55;88;60;86;16;77;47;80;47;56;49;83;44;67;14;55;43;62;35;64;52;93;46;68;63;100;50;83;47;93;43;89
62;90;37;61;13;61;56;86;11;79;45;93;56;84;60;86;14;73;51;71;46;55;48;82;42;73;14;57;39;72;37;64;52;86;46;65;63;97;51;79;45;100;43;86
63;87;37;61;13;61;55;88;14;57;46;87;56;84;60;86;14;73;51;71;46;55;48;82;42;73;14;57;39;72;37;64;52;86;46;65;64;94;54;74;45;100;43;86
63;87;40;55;12;58;55;88;14;57;45;93;56;84;61;87;15;67;55;52;47;53;51;77;41;70;13;48;38;73;39;62;54;86;46;68;64;94;54;74;45;93;45;82
55;94;21;38;14;57;43;93;13;63;30;86;46;89;64;93;12;67;49;74;46;58;56;80;33;63;15;47;28;58;20;36;55;80;48;60;57;88;56;80;48;89;47;58
55;93;20;41;14;50;43;87;13;63;30;92;43;87;65;90;12;67;49;77;46;58;55;80;32;66;16;52;29;56;19;34;53;83;47;65;56;90;53;86;47;90;46;62
44;93;18;45;14;54;41;93;14;70;30;85;38;89;66;93;11;67;49;77;42;67;51;77;32;64;16;57;28;58;18;39;53;83;49;58;46;89;54;77;46;89;45;68
43;93;18;45;14;54;41;93;14;70;30;85;38;89;66;93;11;67;49;77;42;67;51;77;32;64;16;57;28;58;18;39;53;83;49;58;46;89;54;77;46;89;45;68
43;87;18;47;14;52;39;93;13;66;30;85;37;89;64;94;13;64;50;86;42;64;51;77;32;64;16;57;28;58;17;43;53;83;48;60;45;89;53;77;46;89;44;73
41;93;18;52;15;60;39;92;13;66;30;81;36;89;61;88;13;67;52;80;43;60;50;80;32;64;16;60;28;58;18;43;51;89;47;65;43;93;52;80;45;93;45;76
39;93;19;47;14;57;38;92;12;63;30;81;36;89;57;94;13;67;54;77;41;70;51;71;30;80;16;57;28;55;18;43;51;89;47;65;41;93;51;79;44;93;44;76
39;93;19;47;14;57;37;93;12;63;30;80;36;89;57;94;13;67;54;77;41;70;51;71;30;80;16;57;28;55;18;43;51;89;47;65;41;93;51;79;44;93;44;76
39;93;20;43;13;55;37;93;13;51;30;80;35;88;57;89;14;64;55;66;42;64;51;71;30;86;14;55;25;80;19;41;51;89;49;58;42;85;51;77;45;93;45;70
39;87;21;41;12;56;38;92;15;46;32;72;33;88;53;89;15;61;59;49;41;70;53;63;30;86;12;48;25;85;20;40;54;83;47;65;43;82;53;71;47;86;46;68
