61;90;35;67;8;64;56;87;16;65;45;90;55;86;60;86;14;74;47;80;48;56;52;66;44;68;7;55;43;62;35;61;52;93;46;68;63;100;50;83;47;93;43;89
62;90;35;67;9;61;56;87;13;81;45;93;56;84;60;86;14;74;51;71;48;56;51;71;44;68;7;58;39;75;35;61;52;86;46;66;63;100;51;80;47;93;43;86
62;90;37;62;9;61;55;88;14;57;46;87;56;84;60;86;14;74;51;71;46;61;51;71;42;73;7;58;39;73;36;59;52;86;46;66;64;94;51;80;45;100;43;86
63;87;40;55;10;58;56;87;14;57;46;89;56;84;61;87;15;68;55;53;49;52;53;69;41;70;9;48;38;73;40;55;54;86;46;68;64;96;54;75;45;93;43;86
55;94;21;38;7;58;43;93;8;64;30;86;46;89;64;93;10;67;49;74;47;63;57;74;33;64;5;48;28;58;18;41;55;80;48;61;57;88;56;80;48;89;47;59
55;93;20;42;7;51;43;87;8;64;30;92;43;87;65;90;10;67;49;77;46;63;57;72;32;66;4;53;29;56;18;40;53;83;47;66;56;90;53;86;47;90;46;63
44;93;19;43;6;55;41;93;7;70;30;85;39;93;66;93;11;70;49;77;45;63;52;77;32;64;3;57;28;58;17;43;53;83;47;66;49;90;54;77;46;93;44;68
43;93;18;45;6;55;41;93;7;70;30;85;38;89;66;93;12;67;49;77;42;70;52;77;32;64;3;57;28;58;17;45;53;83;49;59;46;89;54;77;46;89;45;68
43;87;18;48;6;53;39;96;8;67;30;85;37;89;64;94;13;65;50;86;42;70;52;71;32;64;3;57;28;58;16;49;53;83;48;61;45;90;53;77;46;89;44;73
41;93;18;52;5;61;39;93;8;67;30;82;36;89;62;90;13;67;52;80;42;70;50;77;32;64;3;57;28;58;17;50;51;89;47;66;43;93;52;80;45;93;45;76
40;93;18;52;5;61;37;93;8;67;30;82;36;89;59;88;13;67;52;80;42;70;50;77;32;64;4;58;28;58;17;50;51;89;47;66;41;87;52;80;45;93;45;76
39;93;19;47;6;58;37;100;10;64;30;82;36;89;57;94;13;67;54;77;41;73;50;77;30;80;4;58;28;56;18;48;51;89;47;66;41;93;51;80;44;93;44;76
39;93;20;44;9;56;38;93;13;51;31;76;35;89;57;89;14;64;55;67;42;70;52;63;30;80;7;55;26;69;19;46;51;89;49;59;42;85;51;77;45;93;45;71
40;89;20;44;11;56;38;93;15;47;32;73;35;89;53;89;14;64;59;49;42;70;54;59;30;85;10;48;25;85;19;46;54;83;47;66;43;82;53;71;45;93;45;71
41;82;23;37;14;52;38;93;16;45;35;72;33;89;51;86;17;59;63;40;46;63;57;59;30;88;12;49;25;85;21;42;56;75;48;63;44;76;56;62;49;83;48;68
43;76;23;37;14;52;37;93;16;45;35;72;34;87;52;82;17;59;63;40;46;63;62;43;30;86;12;49;25;86;21;42;56;75;48;63;44;76;56;62;49;83;48;68
43;74;25;39;18;48;37;93;19;42;37;70;34;87;52;88;17;65;65;40;49;44;62;43;31;85;14;43;25;86;21;42;59;67;49;61;47;71;60;57;52;83;50;61
41;76;25;36;20;50;37;93;19;42;40;65;33;89;54;82;18;62;67;40;50;46;63;41;30;86;15;39;25;86;23;40;59;64;49;66;48;66;61;54;56;75;52;57
39;60;24;38;18;65;33;85;18;45;47;52;32;79;48;74;18;65;60;57;57;34;66;45;31;89;15;61;27;86;22;40;66;43;49;69;46;56;62;70;61;56;56;49
38;60;23;37;18;65;33;78;17;47;47;54;31;79;46;76;18;62;59;69;56;39;66;48;31;85;15;64;26;88;22;42;65;43;49;66;44;53;61;70;59;55;54;55
38;60;23;37;18;65;33;78;17;47;47;54;31;79;46;76;18;62;59;69;56;39;62;62;31;85;15;64;26;88;22;42;65;43;49;66;44;53;61;70;59;55;54;55
36;62;22;40;19;68;32;75;16;52;44;63;30;75;44;73;17;65;57;81;54;41;62;62;30;86;16;65;27;93;21;44;63;50;48;68;41;62;60;72;57;57;53;57
36;62;22;40;20;68;32;75;14;59;44;63;29;82;42;73;17;68;56;84;54;43;60;69;30;88;16;65;27;93;20;46;61;60;46;79;40;63;59;78;52;88;52;63
35;64;22;40;20;74;31;76;14;62;41;67;29;78;40;73;17;68;56;84;51;52;58;81;30;88;16;62;26;92;20;48;60;60;46;79;38;65;59;78;52;93;53;61
35;64;22;40;19;80;31;76;14;62;41;67;29;78;40;73;17;68;56;84;51;52;58;81;30;88;16;62;26;92;20;48;60;60;46;79;38;65;59;78;52;100;53;61
34;70;21;42;19;77;31;79;14;64;38;73;28;80;40;70;16;68;57;83;50;57;57;83;30;85;16;59;26;92;20;48;59;62;46;79;37;67;58;81;52;97;51;74
34;70;21;44;19;68;30;79;13;67;38;76;28;75;40;68;16;68;58;84;48;66;56;87;29;89;16;59;27;93;20;42;57;72;45;82;35;70;57;77;52;97;50;77
32;73;21;42;19;68;30;75;13;67;37;76;28;75;39;70;16;65;58;84;49;61;55;86;29;85;16;59;26;92;19;43;56;69;45;82;34;73;56;77;52;97;49;83
32;73;21;42;19;68;30;75;13;67;37;76;28;75;39;70;16;65;58;84;49;61;55;86;28;86;16;59;27;86;19;43;56;69;45;82;34;73;56;77;52;97;49;83
31;72;21;44;18;65;29;78;12;67;36;79;28;75;38;70;16;65;58;84;47;68;54;86;28;86;16;62;26;92;19;42;54;72;44;85;34;67;55;80;52;86;49;80
31;72;20;46;19;65;27;78;11;73;30;92;25;75;35;70;16;62;60;90;45;71;53;83;25;85;18;74;24;88;17;45;52;74;42;92;31;76;51;86;46;96;46;89
31;72;20;46;19;65;27;78;11;73;30;92;25;75;35;70;16;62;60;90;44;71;53;83;25;85;18;74;23;86;17;45;52;74;42;92;31;76;51;86;46;96;46;89
32;69;20;48;19;62;27;75;11;73;31;85;25;75;34;73;16;62;61;90;43;74;52;83;25;86;19;77;23;85;16;47;52;71;42;92;31;76;50;86;46;96;45;90
32;69;20;46;18;62;27;75;12;70;30;88;24;77;35;72;16;62;62;86;43;74;51;80;25;81;19;77;22;89;16;47;51;71;42;89;31;76;49;90;43;100;46;86
30;75;20;46;18;62;27;75;12;70;30;88;24;77;35;72;16;65;62;86;42;76;51;80;25;86;19;77;21;86;17;47;51;71;42;89;31;76;48;93;41;100;46;86
30;72;20;44;18;62;27;78;14;67;30;88;25;78;36;70;16;65;64;83;43;70;49;86;24;88;19;77;22;85;17;45;50;76;42;89;31;79;50;89;44;96;45;90
32;66;19;54;20;60;27;75;16;71;33;82;25;78;36;73;17;62;63;90;41;76;48;89;25;85;19;81;23;81;18;44;52;69;42;85;34;67;51;86;45;100;44;93
34;64;18;74;21;57;27;75;17;74;36;79;26;75;37;70;19;59;63;93;42;73;51;80;25;85;20;81;23;86;17;39;55;57;42;85;37;62;52;86;46;100;45;90
34;64;18;79;21;57;27;75;17;74;36;79;26;75;37;70;19;59;63;93;42;73;55;72;25;85;21;80;23;80;17;39;55;57;42;85;37;62;52;86;46;100;45;90
38;57;17;84;22;55;28;75;18;63;40;70;27;75;38;68;22;55;63;97;46;68;55;72;25;81;21;86;25;74;18;40;58;47;42;85;40;58;56;77;46;100;45;93
