61;88;37;60;9;61;55;88;16;67;45;93;57;82;61;83;14;73;46;82;46;57;52;67;45;66;7;56;43;61;36;65;52;94;46;66;64;94;50;82;46;93;43;87
61;88;37;60;9;61;55;88;12;85;45;93;57;82;61;83;14;73;46;82;46;57;52;67;45;66;7;56;39;75;36;65;52;94;46;66;64;94;50;82;46;93;43;87
63;88;39;56;9;61;55;88;14;57;45;93;57;82;61;83;14;73;52;72;46;53;52;72;43;71;7;56;39;70;37;65;52;88;46;66;64;94;52;77;45;100;43;87
63;88;39;56;9;61;55;88;14;57;46;87;57;82;61;83;14;73;52;72;46;53;52;72;43;71;7;56;39;70;37;65;52;88;46;66;64;94;52;77;45;100;43;87
55;94;23;36;7;56;43;93;9;61;30;93;48;87;64;94;10;67;48;76;46;57;57;72;34;60;5;46;28;59;19;38;55;77;48;62;66;94;55;82;48;87;46;62
55;94;21;35;7;51;43;87;9;61;30;93;43;87;64;94;10;67;48;82;46;57;57;72;32;64;3;55;28;59;19;32;54;82;46;66;61;83;54;82;46;93;46;62
46;93;21;38;7;51;41;93;7;72;30;80;39;93;66;94;10;72;48;82;45;57;54;72;32;64;3;55;28;59;18;41;54;82;46;66;52;82;54;82;46;93;45;66
45;93;19;42;7;51;41;93;7;72;30;86;39;87;66;94;12;67;48;82;43;66;52;77;32;64;3;55;28;59;18;41;54;82;48;62;48;87;54;77;46;87;45;71
43;93;19;42;7;51;39;93;9;66;30;86;37;87;66;94;12;67;50;88;43;61;52;72;32;64;3;55;28;59;18;41;54;82;48;62;46;93;54;77;46;87;45;71
41;93;19;42;5;60;39;93;9;66;30;80;37;87;63;88;12;67;52;82;43;61;50;76;32;64;3;60;28;59;18;45;52;88;46;66;46;87;52;82;45;93;45;76
41;93;19;42;5;60;37;93;9;66;30;80;37;87;59;88;12;67;52;82;43;61;50;76;32;64;3;60;28;59;18;45;52;88;46;66;46;87;52;82;45;93;45;76
39;93;21;38;7;56;37;100;10;61;30;80;37;87;57;94;12;67;54;77;41;70;50;76;30;80;3;60;28;55;18;45;52;88;46;66;45;81;52;77;45;93;45;76
39;93;21;38;9;56;37;93;12;52;30;80;36;87;57;88;14;62;55;67;43;61;52;62;30;80;7;56;27;69;19;42;52;88;48;62;45;81;52;77;45;93;45;71
39;93;21;38;10;56;37;93;16;45;32;75;34;81;54;88;14;62;59;48;41;70;54;58;30;86;10;47;25;86;19;42;54;82;46;66;45;76;54;72;46;87;46;66
39;87;21;38;10;56;37;93;16;45;32;75;34;81;52;88;16;57;59;48;41;70;54;58;30;86;10;47;25;86;19;42;54;82;46;66;45;76;54;72;46;87;46;66
41;81;25;33;14;52;37;93;16;45;36;70;34;81;52;82;18;58;63;39;45;61;57;59;30;86;12;48;25;86;21;38;55;77;48;62;46;66;55;63;48;87;48;66
43;76;25;33;18;49;37;93;19;42;37;70;36;75;52;88;18;62;64;40;48;50;63;42;30;86;14;41;25;86;21;38;59;68;48;62;48;66;61;55;52;82;50;62
41;76;25;33;19;49;37;93;19;42;39;65;36;81;54;82;18;62;66;43;50;47;63;42;30;86;16;37;25;86;23;36;59;63;48;66;52;58;61;55;55;77;52;58
39;61;25;30;18;68;34;81;18;45;46;53;34;75;48;71;18;68;61;55;55;41;66;46;30;93;16;57;27;86;23;39;66;43;48;71;50;50;63;68;61;55;55;51
39;61;25;30;18;68;34;81;18;45;46;53;34;75;48;71;18;68;61;55;55;41;66;46;30;93;16;57;27;86;23;39;66;43;48;71;50;50;63;68;61;55;55;51
37;60;25;33;18;68;34;75;18;45;46;53;32;75;46;76;18;62;59;68;55;41;66;49;30;86;16;62;27;86;23;39;64;46;48;66;46;50;61;72;59;55;54;54
36;65;25;33;19;68;32;75;16;53;45;61;30;75;45;71;18;62;57;82;54;47;63;59;30;86;16;67;27;93;23;39;63;52;48;66;45;53;61;72;57;59;54;54
36;65;25;33;19;68;32;75;14;57;45;61;30;75;43;71;18;68;55;88;52;54;61;68;30;86;16;67;27;93;21;42;61;59;46;76;43;57;59;77;54;82;52;62
36;65;25;33;19;73;32;75;14;57;45;61;30;75;43;71;18;68;55;88;52;54;61;68;30;86;16;67;27;86;21;42;61;59;46;76;43;57;59;77;52;88;52;62
36;65;23;36;19;73;30;80;14;62;41;66;30;75;39;75;18;68;55;88;48;66;57;82;30;86;16;62;27;93;21;38;61;59;46;76;43;53;59;77;52;100;54;58
34;70;23;39;19;73;30;80;14;62;37;75;30;69;39;70;16;67;57;82;50;58;57;82;30;86;16;57;27;93;21;42;59;63;46;76;39;61;57;82;52;100;52;72
34;70;23;39;19;68;30;80;12;67;37;75;30;69;39;70;16;67;57;88;48;62;55;88;28;93;16;57;27;93;21;42;57;72;45;81;37;65;57;77;52;100;50;76
34;70;23;39;19;68;30;80;12;67;37;75;30;69;39;70;16;67;57;88;48;62;55;88;28;93;16;57;27;93;21;42;57;72;45;81;37;65;57;77;52;100;50;76
32;75;21;38;19;68;30;75;12;67;37;75;30;69;39;70;16;67;57;88;46;66;55;88;28;86;16;57;27;93;21;38;55;72;45;81;37;60;55;77;52;100;48;87
30;75;21;42;18;68;28;80;12;67;36;81;30;69;37;70;16;67;57;88;46;71;54;88;28;86;16;62;27;93;19;42;54;72;45;81;37;60;55;77;52;88;48;82
30;75;21;42;19;63;27;80;10;72;30;93;27;69;36;70;16;67;57;94;46;66;54;82;25;86;18;73;25;93;19;42;52;77;43;87;36;65;52;82;48;100;46;87
30;75;21;45;19;63;27;80;10;72;30;93;27;74;36;70;16;62;61;88;43;76;54;82;25;86;18;73;23;86;18;45;52;77;43;87;34;70;52;82;46;93;46;87
32;69;21;45;19;63;27;74;10;72;30;86;27;69;34;75;16;62;61;88;43;76;52;82;25;86;19;73;23;86;18;41;52;72;43;87;34;70;50;88;46;93;45;93
32;69;21;45;19;63;27;74;10;72;30;86;27;69;34;75;16;62;61;88;43;76;52;82;25;80;19;73;23;86;18;41;52;72;43;87;34;70;50;88;46;93;45;93
32;69;21;42;18;62;27;74;12;67;30;86;27;69;36;70;16;67;63;83;39;87;52;77;25;86;19;73;21;93;18;41;52;72;43;87;34;65;48;94;43;100;46;87
30;69;21;42;18;62;27;80;14;67;30;86;27;69;36;70;16;67;64;78;43;76;48;87;25;86;19;73;21;86;18;45;50;76;43;87;34;70;50;88;45;93;45;93
32;64;21;45;19;63;27;74;16;73;34;81;27;74;36;75;18;62;63;94;39;81;48;87;25;86;19;79;23;80;19;42;52;72;43;81;36;65;52;82;45;100;45;93
36;65;21;45;19;63;27;74;16;73;34;81;27;74;36;75;18;62;63;94;39;81;48;87;25;86;19;86;23;80;19;42;52;72;43;81;36;65;52;82;45;100;45;93
34;65;19;63;21;58;27;74;18;73;36;81;27;74;37;70;19;58;63;94;41;81;54;77;25;86;21;80;23;80;19;38;55;55;43;81;39;56;52;88;46;100;45;93
37;60;18;79;21;58;28;74;18;62;39;70;28;69;37;70;21;58;63;100;46;71;55;72;25;80;21;86;25;74;19;32;57;48;43;81;43;53;55;77;46;100;45;93
37;60;18;79;23;54;30;69;18;62;45;61;30;69;39;65;21;58;66;88;48;62;59;68;25;86;21;86;25;74;19;35;61;42;43;87;45;49;61;63;48;100;46;87
37;60;18;79;23;54;30;69;18;62;45;61;30;69;39;65;21;58;66;94;48;62;59;68;25;86;21;86;25;74;19;35;61;42;43;87;45;49;61;63;48;100;46;87
41;57;18;79;23;58;30;75;19;58;46;53;30;69;41;61;25;54;68;88;50;62;61;63;25;86;23;80;25;74;19;35;63;37;45;81;46;50;61;63;54;77;46;87
43;53;18;79;23;58;30;69;19;58;50;47;30;69;43;57;25;54;70;83;54;54;63;59;27;80;25;63;25;74;18;49;64;34;45;81;50;47;61;68;55;72;48;87
45;53;18;79;21;63;30;75;18;62;52;44;30;69;41;61;27;50;70;83;54;54;63;59;27;80;23;74;25;74;16;79;64;34;45;81;54;41;61;72;57;67;48;87
45;53;18;79;21;63;30;75;18;62;52;44;30;69;41;61;27;50;70;83;54;54;63;59;27;80;23;74;25;74;16;79;64;34;45;81;54;41;61;72;57;67;48;87
45;57;18;79;21;68;30;80;18;62;52;44;30;69;37;70;23;58;70;83;55;51;63;59;28;74;23;74;25;74;16;79;66;32;45;81;54;47;61;68;59;59;48;87
43;61;19;73;21;68;30;80;16;67;52;44;30;69;37;70;19;68;68;78;57;48;61;59;27;80;21;80;25;74;18;73;66;32;46;82;52;50;61;68;57;63;48;87
43;61;19;73;21;68;30;80;16;67;52;44;30;69;37;70;19;68;68;78;57;48;61;59;27;80;21;80;25;74;18;79;66;32;46;82;52;50;61;68;57;63;48;87
39;65;19;73;21;68;30;80;16;67;50;54;30;75;37;70;18;73;66;78;55;51;57;72;27;74;21;80;27;69;18;73;64;37;45;87;48;58;57;72;55;67;46;93
37;70;19;73;21;68;30;80;16;67;46;62;30;75;37;70;18;68;64;78;54;54;57;72;25;80;21;80;27;69;18;73;63;39;45;87;46;62;57;72;54;77;46;87
36;75;19;63;21;68;30;80;16;67;45;66;30;75;37;70;18;73;55;88;50;67;55;77;25;74;23;68;25;74;19;49;61;52;45;87;43;66;57;72;50;88;46;93
36;75;19;63;21;68;30;80;16;67;45;66;30;75;37;70;18;73;54;82;50;67;55;77;25;74;23;68;25;74;19;49;61;52;45;87;43;66;57;72;50;88;46;93
34;75;21;54;21;68;30;80;14;73;43;66;30;75;36;75;18;73;52;77;48;71;55;77;25;74;21;68;23;74;19;49;57;72;45;87;39;75;55;77;50;88;46;93
32;80;21;49;19;73;30;80;16;67;41;76;30;75;37;70;18;73;52;77;46;76;54;82;25;74;19;73;21;80;19;49;57;59;45;87;37;75;54;82;48;94;46;93
32;80;21;45;19;73;30;80;14;79;43;71;30;80;37;70;16;73;48;76;45;76;54;82;25;74;19;68;19;86;19;49;55;59;43;93;36;81;54;82;48;94;46;93
32;80;21;45;19;73;30;80;14;79;43;71;30;80;37;70;16;73;48;71;45;76;54;82;25;74;19;68;19;86;19;49;55;59;43;93;36;81;54;82;48;94;46;93
30;86;21;45;19;73;30;80;14;79;43;71;28;80;36;75;16;79;48;71;46;71;54;82;21;80;18;73;16;93;19;45;54;67;43;93;36;75;54;82;50;88;46;93
32;87;19;49;18;79;30;86;14;79;41;76;28;80;36;75;16;79;46;76;45;71;54;82;21;80;18;68;19;86;19;45;52;72;43;100;34;81;52;88;50;88;46;93
32;87;19;49;19;73;30;86;14;79;41;76;28;80;36;75;16;79;46;76;45;71;54;82;21;80;18;68;19;86;19;45;52;72;43;100;34;81;52;82;50;88;46;93
30;93;19;49;19;73;30;86;12;79;39;81;28;86;36;75;12;85;46;71;43;76;54;82;19;86;16;73;18;79;18;53;52;67;43;100;32;87;52;82;50;88;46;93
30;86;18;49;19;73;30;86;12;79;39;81;28;86;36;75;9;92;45;71;46;66;52;82;21;80;16;67;16;86;16;53;50;76;43;100;32;87;54;82;50;88;46;93
30;86;18;49;18;79;30;86;10;85;39;81;28;86;34;81;10;85;45;71;46;62;52;82;21;80;16;67;14;92;16;53;52;62;43;100;32;87;54;82;50;88;46;93
30;86;18;49;18;79;30;86;10;85;39;81;28;86;34;81;10;85;45;71;46;62;52;82;21;80;16;67;14;92;16;53;52;62;43;100;32;87;54;77;50;88;46;93
30;86;18;49;18;79;30;86;12;85;39;81;30;80;36;75;10;85;43;71;46;62;50;82;19;86;14;73;16;86;14;57;50;76;43;100;32;87;52;82;50;82;46;93
30;86;18;49;16;79;30;86;14;79;39;81;28;86;36;75;9;85;41;76;45;66;48;87;19;86;14;67;12;85;16;48;48;76;45;93;34;81;52;82;50;82;46;93
30;93;19;38;16;79;30;86;16;73;39;81;30;80;36;75;12;92;43;71;43;71;48;82;21;86;16;57;14;92;16;48;48;71;43;100;32;87;52;82;48;87;46;93
30;93;19;38;16;79;30;86;16;73;39;81;30;80;36;75;12;92;43;71;43;71;48;82;21;86;16;57;14;92;16;48;48;71;43;100;32;87;50;88;48;87;46;93
30;86;21;32;18;73;30;86;18;68;39;81;30;80;36;75;16;86;43;66;43;71;46;87;25;86;16;62;18;100;19;42;48;82;45;93;34;87;52;82;50;82;46;87
30;93;25;30;19;63;32;80;19;68;41;76;30;86;37;75;19;79;43;71;46;62;48;87;28;80;18;53;25;74;21;35;52;67;45;93;34;81;54;77;48;82;46;87
32;87;27;31;25;46;32;80;21;68;45;71;32;80;37;75;23;68;45;66;50;54;52;77;30;80;19;53;28;69;25;33;55;59;45;100;34;87;54;77;48;87;46;87
32;87;27;31;25;46;32;80;21;68;45;71;32;80;37;75;23;68;45;66;50;54;52;77;30;80;19;53;28;69;25;33;55;59;46;93;34;87;57;72;48;87;48;87
32;87;28;29;27;43;34;81;21;68;48;58;34;75;39;70;25;63;45;66;52;54;57;63;32;75;23;46;32;51;25;33;61;45;46;93;34;87;59;68;52;77;48;87
34;81;30;29;28;40;34;81;23;63;52;50;34;75;39;70;27;59;45;66;54;51;63;52;34;70;25;42;34;51;28;31;63;42;48;87;36;81;61;63;54;77;48;87
34;81;30;31;28;37;36;75;25;63;54;47;34;75;39;70;28;59;45;66;54;51;64;46;36;70;25;39;36;48;30;31;64;40;48;87;36;81;61;63;57;63;48;87
36;81;30;34;28;51;37;70;27;54;57;41;36;70;43;66;28;51;45;71;57;39;66;52;37;65;25;42;36;48;28;37;66;37;52;77;39;70;61;63;61;59;50;76
36;81;30;34;27;54;37;75;27;54;57;41;34;75;41;66;27;54;45;71;57;36;64;52;36;70;23;46;36;48;27;43;70;33;52;77;39;70;61;63;59;59;50;76
36;81;23;46;25;54;37;75;27;54;54;51;34;81;43;71;27;50;43;76;59;34;63;52;30;80;18;49;34;70;27;36;66;37;54;72;37;81;63;64;59;59;50;76
34;87;27;50;25;63;37;70;27;50;55;47;36;70;39;75;21;63;45;76;55;36;61;63;34;75;19;58;28;80;25;54;66;37;50;82;37;75;57;72;55;72;50;76
34;87;27;50;25;63;37;70;27;50;55;47;36;70;39;75;21;63;45;76;55;36;61;63;34;75;19;58;28;80;25;54;66;37;50;82;37;75;57;72;55;72;50;76
34;87;27;46;23;58;36;75;25;54;52;58;34;75;37;75;21;63;46;71;54;47;59;68;32;80;19;53;28;80;25;50;64;40;48;87;37;81;57;72;54;77;48;82
