61;90;37;61;13;63;56;87;16;64;45;89;55;87;59;89;14;73;47;80;47;56;52;66;44;67;13;54;43;62;35;61;50;86;46;68;63;97;50;83;47;93;43;89
61;90;37;61;13;63;56;87;16;64;45;89;55;87;59;89;14;73;47;80;47;56;52;66;44;67;13;54;43;62;35;61;50;86;46;68;63;97;50;83;47;93;43;89
62;90;39;57;12;60;56;87;13;81;45;93;56;84;59;89;14;73;51;71;46;55;51;71;42;73;13;57;39;72;36;59;51;89;46;65;63;97;51;80;45;97;43;86
63;87;41;53;12;58;56;87;14;51;46;89;56;84;60;86;15;67;55;52;47;53;53;68;41;70;12;47;38;73;40;55;51;92;46;68;64;97;54;74;45;93;45;82
57;90;23;36;13;57;43;93;13;63;31;89;46;89;63;93;12;66;49;74;46;58;57;74;33;63;15;47;28;58;18;40;53;79;48;61;59;87;56;81;48;89;47;58
55;93;22;34;13;49;42;96;13;63;30;92;42;92;62;96;12;66;49;77;46;58;57;72;32;66;15;47;29;56;18;39;52;83;47;66;56;90;53;86;47;90;46;63
48;93;21;38;13;52;41;93;13;69;30;81;39;92;65;97;11;70;49;80;44;59;54;71;32;63;15;54;28;58;17;42;51;89;47;66;49;90;54;83;46;93;44;67
44;93;20;39;14;54;41;93;13;69;30;85;38;90;67;93;11;67;49;77;42;67;52;77;32;63;16;56;28;58;17;44;51;89;49;59;46;89;54;77;46;89;45;68
43;93;20;41;14;51;39;96;13;66;30;85;37;89;61;97;13;64;50;86;42;64;52;71;32;63;16;56;28;58;16;49;51;85;48;61;45;89;53;77;46;89;44;73
41;93;20;39;15;60;39;92;13;66;30;81;36;89;58;93;13;67;52;80;43;60;50;77;32;63;16;59;28;58;17;48;50;89;47;66;43;93;52;80;45;93;45;76
40;92;21;39;14;57;38;93;12;63;30;81;36;89;56;93;13;67;54;77;41;70;50;77;31;78;15;57;28;55;18;47;49;90;47;66;41;93;51;80;44;93;44;76
40;92;21;39;14;57;38;93;12;63;30;81;36;89;56;93;13;67;54;77;41;70;50;77;31;78;15;57;28;55;18;47;49;90;47;66;41;93;51;80;44;93;44;76
