62.6;89;37.7;69;10.7;58;55.9;83;16.8;58;45.5;87;56.4;86;60.2;91;14.9;67;47.6;85;43.3;76;52.3;70;42.6;35;6.7;60;41.4;71;35.5;69;53.2;87;41.9;75;62.4;87;49.0;89;46.0;99;44.0;69
62.8;89;38.3;69;10.6;57;55.9;83;16.4;72;45.5;88;56.4;86;60.3;90;15.1;65;49.9;76;41.6;74;51.0;73;42.4;31;6.3;54;39.3;76;36.2;69;52.9;87;41.8;75;62.3;87;49.0;89;47.0;97;44.2;66
63.5;87;39.6;67;12.3;53;56.0;83;15.2;60;45.7;89;57.2;86;60.8;90;15.7;63;56.1;61;42.5;70;51.3;76;41.5;33;7.6;52;37.8;75;38.8;64;53.2;88;41.8;75;62.5;88;51.7;86;45.0;95;44.5;78
63.3;90;40.6;66;12.4;51;57.1;82;15.5;50;46.4;89;57.4;85;60.9;89;15.9;61;58.6;47;43.2;68;53.6;74;41.7;30;7.9;49;38.3;75;38.8;66;54.0;88;41.9;74;62.4;87;55.1;78;46.0;95;44.5;74
59.2;85;21.4;48;9.3;45;42.2;91;9.1;68;34.0;80;45.3;95;62.9;96;11.0;72;43.3;90;43.2;58;56.7;75;32.7;31;3.9;52;29.2;57;18.2;47;54.6;77;43.9;69;58.3;81;52.5;91;46.0;94;47.5;60
58.3;83;20.7;46;8.8;46;42.1;90;8.7;71;34.3;78;44.5;95;64.9;96;11.0;70;43.9;90;43.2;58;56.2;74;32.4;31;3.9;52;29.0;57;17.9;50;53.6;81;43.9;69;56.3;82;52.9;91;45.0;97;47.3;60
49.3;77;19.7;50;8.4;50;40.2;90;8.9;73;35.2;81;39.5;94;66.4;96;12.4;68;45.0;89;43.2;58;51.6;77;31.8;30;3.0;56;28.6;58;16.8;53;53.6;82;44.1;68;48.9;80;51.2;91;44.0;99;45.8;69
48.2;76;19.4;51;8.6;51;39.8;90;8.8;72;34.3;82;38.3;94;66.9;96;12.8;69;46.0;89;39.8;72;50.7;78;31.8;30;2.8;58;28.1;59;16.4;57;53.5;81;44.1;69;47.7;80;50.9;87;44.0;100;45.6;65
47.5;80;19.4;52;8.4;52;39.3;89;9.3;71;34.7;81;37.3;94;63.6;95;12.8;69;46.8;91;39.8;72;50.3;78;32.0;28;2.6;59;28.0;60;16.3;58;52.9;81;44.3;68;45.6;79;51.4;88;44.0;100;45.2;70
45.3;81;19.7;52;8.3;56;38.7;90;10.0;73;34.5;81;36.8;94;59.0;95;13.1;67;47.4;88;39.8;72;50.6;77;31.5;36;2.6;60;28.4;59;17.2;57;51.7;83;43.5;70;43.6;79;49.6;87;44.0;100;45.8;66
