2004-02-28 01:06:46.323955;18.0186;39.4502
2004-02-28 01:07:16.672035;18.0186;39.4842
2004-02-28 01:07:46.500631;18.0186;39.4842
2004-02-28 01:08:16.650603;18.0186;39.4502
2004-02-28 01:08:46.784193;17.999;39.4842
2004-02-28 01:09:16.508338;17.9892;39.5521
2004-02-28 01:09:46.286454;17.9794;39.5521
2004-02-28 01:10:16.511639;17.95;39.5521
2004-02-28 01:10:46.290824;17.9598;39.5521
2004-02-28 01:11:46.262029;17.95;39.5521
2004-02-28 01:12:16.356436;17.95;39.5521
2004-02-28 01:12:46.014312;17.9402;39.5521
2004-02-28 01:13:46.049388;17.9402;39.5521
2004-02-28 01:14:16.285391;17.9304;39.5521
2004-02-28 01:14:46.594119;17.9206;39.5521
2004-02-28 01:15:16.311359;17.9304;39.5521
2004-02-28 01:15:46.279072;17.9304;39.5521
2004-02-28 01:16:16.316059;17.9304;39.5521
2004-02-28 01:16:46.660283;17.9304;39.5521
2004-02-28 01:17:16.072028;17.9304;39.5521
2004-02-28 01:17:46.785963;17.9304;39.5521
2004-02-28 01:18:16.78741;17.9402;39.5521
2004-02-28 01:18:46.283798;17.9402;39.5521
2004-02-28 01:19:16.791403;17.9304;39.5521
2004-02-28 01:19:46.576333;17.9304;39.5521
2004-02-28 01:20:16.302754;17.9108;39.5521
2004-02-28 01:20:46.086344;17.8912;39.5521
2004-02-28 01:21:16.288438;17.8912;39.62
2004-02-28 01:21:46.053796;17.8814;39.62
2004-02-28 01:22:16.848872;17.8716;39.62
2004-02-28 01:23:16.29775;17.8716;39.6539
2004-02-28 01:23:46.516488;17.8912;39.62
2004-02-28 01:24:16.364796;17.8814;39.62
2004-02-28 01:25:16.681376;17.8912;39.586
2004-02-28 01:25:46.072259;17.8912;39.586
2004-02-28 01:26:16.308979;17.8814;39.62
2004-02-28 01:26:46.655753;17.8814;39.62
2004-02-28 01:27:46.364331;17.8814;39.62
2004-02-28 01:28:16.114239;17.8912;39.62
2004-02-28 01:28:46.576275;17.8814;39.586
2004-02-28 01:29:16.072528;17.8716;39.62
2004-02-28 01:30:16.705723;17.8716;39.62
2004-02-28 01:30:46.574112;17.8618;39.6539
2004-02-28 01:31:16.763144;17.852;39.6878
2004-02-28 01:31:46.612534;17.852;39.6878
2004-02-28 01:32:16.829059;17.852;39.6539
2004-02-28 01:32:46.683556;17.852;39.6539
2004-02-28 01:33:16.409456;17.852;39.6878
2004-02-28 01:33:46.601353;17.8716;39.62
2004-02-28 01:34:16.617532;17.8716;39.62
2004-02-28 01:34:46.906689;17.8618;39.6539
2004-02-28 01:35:46.887278;17.852;39.6878
2004-02-28 01:36:16.533978;17.8716;39.6539
2004-02-28 01:36:46.865687;17.8716;39.6539
2004-02-28 01:37:16.097855;17.8618;39.6878
2004-02-28 01:38:46.340576;17.8814;39.6878
2004-02-28 01:39:16.533215;17.8716;39.6878
2004-02-28 01:39:46.741549;17.8912;39.6539
2004-02-28 01:40:16.50226;17.8716;39.6539
2004-02-28 01:40:46.758284;17.8716;39.6878
2004-02-28 01:41:45.981459;17.8716;39.6878
2004-02-28 01:42:16.668105;17.8618;39.7217
2004-02-28 01:42:46.248162;17.8716;39.6878
2004-02-28 01:43:16.487289;17.8618;39.7217
2004-02-28 01:44:46.919823;17.8618;39.7557
2004-02-28 01:45:16.515123;17.8716;39.7557
2004-02-28 01:45:46.247591;17.8618;39.7557
2004-02-28 01:46:16.255053;17.852;39.7557
2004-02-28 01:46:46.517257;17.8422;39.7557
2004-02-28 01:47:16.507944;17.8324;39.7557
2004-02-28 01:47:46.757473;17.8226;39.7896
2004-02-28 01:48:16.090321;17.8226;39.8235
2004-02-28 01:48:46.756964;17.8128;39.8235
2004-02-28 01:49:16.3134;17.7932;39.8235
2004-02-28 01:49:46.353007;17.7932;39.8574
2004-02-28 01:50:16.01458;17.803;39.8235
2004-02-28 01:50:46.784146;17.803;39.8235
2004-02-28 01:51:16.767128;17.7932;39.8235
2004-02-28 01:51:46.575536;17.8128;39.8235
2004-02-28 01:52:16.658781;17.803;39.8235
2004-02-28 01:52:46.794781;17.8128;39.8235
2004-02-28 01:53:46.34512;17.8128;39.8235
2004-02-28 01:54:16.53362;17.803;39.8235
2004-02-28 01:54:46.552708;17.8128;39.8235
2004-02-28 01:55:16.987694;17.803;39.8574
2004-02-28 01:55:46.527786;17.8128;39.8235
2004-02-28 01:56:16.804436;17.8128;39.8235
2004-02-28 01:56:46.560839;17.8226;39.8235
2004-02-28 01:57:16.548042;17.8226;39.8235
2004-02-28 01:57:46.786992;17.8128;39.8235
2004-02-28 01:58:16.862755;17.8226;39.8235
2004-02-28 01:58:46.337129;17.8128;39.8574
2004-02-28 01:59:16.040597;17.7932;39.8574
2004-02-28 01:59:46.802778;17.803;39.8574
2004-02-28 02:00:16.360152;17.7932;39.8913
2004-02-28 02:00:46.166665;17.7834;39.8913
2004-02-28 02:01:16.403731;17.7736;39.8913
2004-02-28 02:01:46.605829;17.7638;39.9591
2004-02-28 02:02:16.830565;17.754;39.9591
2004-02-28 02:03:16.585164;17.754;39.9591
2004-02-28 02:03:46.058449;17.754;39.9252
2004-02-28 02:04:16.064145;17.754;39.9591
2004-02-28 02:04:46.322202;17.7344;39.9929
2004-02-28 02:05:46.066896;17.7344;39.9591
2004-02-28 02:06:16.81881;17.7344;39.9929
2004-02-28 02:06:46.187655;17.7246;39.9591
2004-02-28 02:07:16.790393;17.7148;39.9929
2004-02-28 02:07:46.084176;17.7148;39.9929
2004-02-28 02:08:16.32524;17.705;39.9591
2004-02-28 02:09:16.153755;17.7246;39.9591
2004-02-28 02:09:46.868474;17.7148;39.9591
2004-02-28 02:10:16.826207;17.7148;39.9591
2004-02-28 02:10:46.721909;17.6952;39.9591
2004-02-28 02:11:16.576789;17.6854;39.9929
2004-02-28 02:11:46.829764;17.6658;40.0268
2004-02-28 02:12:16.657542;17.6658;40.0607
2004-02-28 02:13:16.366616;17.656;40.0268
2004-02-28 02:13:46.343068;17.656;40.0607
2004-02-28 02:14:16.493931;17.6364;40.0607
2004-02-28 02:14:45.972061;17.6266;40.0945
2004-02-28 02:15:16.35967;17.6364;40.0945
2004-02-28 02:15:47.017728;17.6266;40.0607
2004-02-28 02:16:16.129603;17.6168;40.0945
2004-02-28 02:16:46.847703;17.6168;40.0945
2004-02-28 02:17:16.422275;17.5972;40.1284
2004-02-28 02:17:46.559389;17.607;40.0945
2004-02-28 02:18:16.694125;17.5972;40.0945
2004-02-28 02:18:46.792739;17.5972;40.1284
2004-02-28 02:19:16.107513;17.5874;40.1284
2004-02-28 02:19:46.515195;17.5776;40.1284
2004-02-28 02:20:16.694863;17.5874;40.1622
2004-02-28 02:20:46.172851;17.5776;40.1284
2004-02-28 02:21:16.375609;17.5776;40.0945
2004-02-28 02:22:16.500854;17.5776;40.0945
2004-02-28 02:22:46.6459;17.5874;40.0945
2004-02-28 02:23:16.94006;17.5874;40.0945
2004-02-28 02:23:46.908071;17.5776;40.0945
2004-02-28 02:24:16.680238;17.5678;40.0945
2004-02-28 02:24:46.646401;17.5776;40.0945
2004-02-28 02:25:16.519615;17.558;40.0945
2004-02-28 02:25:46.381035;17.5482;40.1622
2004-02-28 02:26:17.147031;17.5384;40.1622
2004-02-28 02:26:46.763232;17.5482;40.1622
2004-02-28 02:27:16.672421;17.5384;40.1622
2004-02-28 02:27:46.789181;17.558;40.1622
2004-02-28 02:28:16.779321;17.5482;40.1622
2004-02-28 02:28:46.924399;17.5384;40.1622
2004-02-28 02:29:46.146404;17.5286;40.1622
2004-02-28 02:30:16.199761;17.509;40.1961
2004-02-28 02:30:46.023841;17.509;40.1961
2004-02-28 02:31:16.270542;17.509;40.2299
2004-02-28 02:31:46.584925;17.4992;40.2299
2004-02-28 02:32:46.820191;17.4796;40.2638
2004-02-28 02:33:16.917511;17.4894;40.2299
2004-02-28 02:34:16.47611;17.4796;40.2299
2004-02-28 02:34:46.16073;17.4796;40.2299
2004-02-28 02:35:16.422166;17.46;40.2638
2004-02-28 02:36:16.671776;17.4404;40.2976
2004-02-28 02:37:16.18606;17.4404;40.3314
2004-02-28 02:37:46.308394;17.4306;40.3314
2004-02-28 02:38:16.752934;17.4208;40.3652
2004-02-28 02:38:46.666898;17.411;40.3652
2004-02-28 02:39:16.427024;17.4306;40.3652
2004-02-28 02:39:46.486662;17.4012;40.3652
2004-02-28 02:40:16.446563;17.411;40.3652
2004-02-28 02:40:46.302631;17.4208;40.3652
2004-02-28 02:41:16.506963;17.4012;40.3652
2004-02-28 02:41:46.480001;17.411;40.3652
2004-02-28 02:42:17.018819;17.4208;40.3652
2004-02-28 02:42:46.427567;17.4012;40.399
2004-02-28 02:43:16.966428;17.4012;40.3652
2004-02-28 02:43:46.371382;17.4012;40.4328
2004-02-28 02:44:46.59775;17.3816;40.4328
2004-02-28 02:45:16.589013;17.3816;40.4328
2004-02-28 02:46:16.969674;17.362;40.4666
2004-02-28 02:46:46.469834;17.362;40.4666
2004-02-28 02:47:16.342058;17.3522;40.5004
2004-02-28 02:48:16.967348;17.3424;40.5004
2004-02-28 02:48:47.025914;17.3326;40.5342
2004-02-28 02:49:17.076985;17.3228;40.5342
2004-02-28 02:49:46.575856;17.3424;40.5004
2004-02-28 02:50:16.255985;17.3326;40.5004
2004-02-28 02:50:46.530344;17.313;40.5342
